1,AA,PHXPSP,,USA-USA,2023-09,RDC,3.2,2.2,-1,223,153,-70.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,PHXRNO,,USA-USA,2023-09,RDC,3.2,3,-0.2,366,341,-25.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,PHXSBA,,USA-USA,2023-09,RDC,3.2,2.1,-1.1,241,158,-83.0,-0.3,2023-03-05,2023-03-12,3.0
1,AA,PHXSBP,,USA-USA,2023-09,RDC,3.2,3,-0.2,225,216,-9.0,0.0,2023-03-05,2023-03-12,3.0
1,AA,PHXSNA,,USA-USA,2023-09,RDC,4.2,4,-0.2,655,628,-27.0,0.0,2023-03-05,2023-03-12,3.0
1,AA,PHXSTS,,USA-USA,2023-09,RDC,2,1,-1,152,76,-76.0,-0.5,2023-03-05,2023-03-12,3.0
1,AA,PHXTPA,,USA-USA,2023-09,RDC,1.2,1,-0.2,212,187,-25.0,-0.1,2023-03-05,2023-03-12,3.0
1,AA,ABEORD,,USA-USA,2023-09,CXL,1,0.0,-1,70,0,-70.0,-1.0,2023-03-05,2023-03-12,4.0
1,AA,CVGPHX,,USA-USA,2023-09,CXL,1,0.0,-1,160,0,-160.0,-1.0,2023-03-05,2023-03-12,4.0
1,AA,ORDRNO,,USA-USA,2023-09,CXL,2,0.0,-2,320,0,-320.0,-1.0,2023-03-05,2023-03-12,4.0
1,AA,PHXPIT,,USA-USA,2023-09,CXL,1,0.0,-1,150,0,-150.0,-1.0,2023-03-05,2023-03-12,4.0
1,AA,PHXROW,,USA-USA,2023-09,CXL,1,0.0,-1,70,0,-70.0,-1.0,2023-03-05,2023-03-12,4.0
2,AA,TOTAL,,,2023-09,RDC,-,-,-,-,-,-4084.0,-0.2,2023-03-05,2023-03-12,
1,AA,CLTLIR,,CAM-USA,2023-10,NEW,0.0,0.1,0.1,0,21,21.0,1.0,2023-03-05,2023-03-12,1.0
1,AA,DFWLIR,,CAM-USA,2023-10,NEW,0.0,1,1,0,160,160.0,1.0,2023-03-05,2023-03-12,1.0
1,AA,BNACLT,,USA-USA,2023-10,ADD,8.2,10,1.8,1076,1214,138.0,0.1,2023-03-05,2023-03-12,2.0
1,AA,BTVDCA,,USA-USA,2023-10,ADD,3.9,4,0.1,294,301,7.0,0.0,2023-03-05,2023-03-12,2.0
1,AA,CLTCMH,,USA-USA,2023-10,ADD,6,5,-1,543,608,65.0,0.1,2023-03-05,2023-03-12,2.0
